548519878,02/07/2017,8363,14/11/2023 20:35,14/11/2023 23:35,3700,2121,1508,71,2591,6919,140.82,14609,1467,70,6196
502699463,11/03/2012,9020,14/11/2023 23:39,14/11/2023 23:38,94786,50181,43279,1326,2705,9399,486.26,16913,36737,73,117068
522786761,15/10/2014,8136,23/05/2023 19:19,23/05/2023 19:19,67996,35206,31904,886,2723,8497,315.23,15617,21613,67,82686
532855246,25/11/2015,8485,10/11/2023 23:01,10/11/2023 23:09,53858,29301,23952,605,2939,9990,322.85,13569,15704,74,68149
672955343,14/04/2023,4605,02/09/2023 18:34,02/09/2023 18:33,1838,879,912,47,2012,5523,623.63,60481,498,56,1162
516779987,28/12/2013,8754,13/11/2023 20:25,13/11/2023 20:21,31812,17484,13907,421,2757,10397,715.68,12049,7707,73,46159
516706262,26/12/2013,5224,14/11/2023 23:43,15/11/2023 01:08,28263,13505,14370,388,2441,7419,378.42,13857,8570,68,19209
508580829,19/02/2013,6657,12/11/2023 20:44,12/11/2023 20:58,43753,22424,20699,630,2436,8144,334.55,57937,13159,63,39240
518868446,10/04/2014,8524,15/11/2023 02:08,15/11/2023 02:53,40162,22043,17746,373,2607,10935,535.53,10785,11243,70,56941
514978789,02/11/2013,7054,06/11/2023 19:40,06/11/2023 19:46,37484,19510,17490,484,3038,8071,256.49,14609,10538,65,49548
500088807,06/05/2011,7738,14/11/2023 05:43,15/11/2023 04:41,21909,11607,9961,341,2916,8363,309.66,3681,8405,67,21214
510086120,18/04/2013,8020,04/11/2023 01:48,04/11/2023 01:46,16914,8935,7806,173,2562,10043,670.81,13857,5066,73,22434
512977903,09/08/2013,7122,15/11/2023 00:19,15/11/2023 00:21,53547,27439,25577,531,2820,8059,244.17,13905,19217,70,40309
553389563,15/02/2018,6956,14/11/2023 21:52,14/11/2023 21:53,45941,23306,21968,667,2975,8942,541.62,13857,12151,68,49086
591462911,21/08/2022,7508,23/09/2023 23:50,24/09/2023 17:26,2883,1591,1249,43,2528,7440,392.47,15697,1072,57,3749
540572416,14/09/2016,7612,07/05/2023 20:35,07/05/2023 20:36,13449,6946,6290,213,2352,7979,185.48,13089,5244,67,9621
513478022,24/08/2013,8281,13/11/2023 22:34,13/11/2023 22:35,44981,23313,21099,569,2907,9161,522.39,19217,14997,78,43360
503278723,27/04/2012,5039,05/11/2023 22:20,05/11/2023 22:21,35331,17017,17838,476,2142,7743,321.51,13569,9575,58,30765
500532102,19/04/2011,9348,22/03/2021 01:10,13/07/2022 02:13,69072,38431,29827,814,3018,9056,476.42,3649,19241,76,126205
532941548,28/11/2015,8843,14/11/2023 21:34,14/11/2023 21:31,87758,48034,38775,949,3029,9491,451.2,46849,25530,74,96469
516683287,25/12/2013,7266,13/11/2023 23:10,13/11/2023 23:10,38877,20286,18144,447,2655,9722,410.19,57937,14652,67,29511
602010052,11/12/2022,7562,12/10/2023 22:18,12/10/2023 22:20,4613,2548,2007,58,2780,6256,480.81,1921,1483,73,4379
